"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFCBANK","EQ","15-Jun-2016","       1151.85","       1155.00","       1170.90","       1153.20","       1168.00","       1169.55","       1162.38","     761456","           885102790.95","      18995","     473129","         62.13"
"HDFCBANK","EQ","16-Jun-2016","       1169.55","       1166.55","       1168.85","       1155.35","       1160.75","       1162.15","       1162.80","    1181942","          1374366879.35","      29029","     735044","         62.19"
"HDFCBANK","EQ","17-Jun-2016","       1162.15","       1167.00","       1178.00","       1165.55","       1171.10","       1170.00","       1172.49","     940413","          1102623949.10","      16726","     560769","         59.63"
"HDFCBANK","EQ","20-Jun-2016","       1170.00","       1159.00","       1179.25","       1158.80","       1170.00","       1172.05","       1172.16","     685691","           803741569.30","      21802","     357602","         52.15"
"HDFCBANK","EQ","21-Jun-2016","       1172.05","       1175.00","       1175.45","       1161.20","       1164.30","       1166.65","       1166.05","     667742","           778619035.60","      12721","     356707","         53.42"
"HDFCBANK","EQ","22-Jun-2016","       1166.65","       1166.00","       1175.00","       1166.00","       1169.10","       1171.50","       1171.63","     950960","          1114176752.65","      31558","     634707","         66.74"
"HDFCBANK","EQ","23-Jun-2016","       1171.50","       1169.80","       1191.85","       1167.50","       1191.50","       1190.10","       1184.36","     981683","          1162668048.20","      18772","     577439","         58.82"
"HDFCBANK","EQ","24-Jun-2016","       1190.10","       1159.85","       1171.90","       1147.00","       1161.00","       1161.90","       1154.94","    2793491","          3226301497.90","      53496","    1700254","         60.86"
"HDFCBANK","EQ","27-Jun-2016","       1161.90","       1162.00","       1169.00","       1153.05","       1160.00","       1159.95","       1162.11","    1040947","          1209693980.00","      26122","     618389","         59.41"
"HDFCBANK","EQ","28-Jun-2016","       1159.95","       1161.25","       1173.10","       1150.00","       1169.30","       1166.95","       1168.27","    1008745","          1178482693.40","      28328","     561927","         55.71"
"HDFCBANK","EQ","29-Jun-2016","       1166.95","       1165.00","       1169.50","       1159.70","       1168.00","       1168.30","       1165.87","    1355167","          1579948212.30","      39547","     947929","         69.95"
"HDFCBANK","EQ","30-Jun-2016","       1168.30","       1171.00","       1180.00","       1162.15","       1173.60","       1176.45","       1172.00","    4069723","          4769717489.65","      52900","    3251396","         79.89"
"HDFCBANK","IL","30-Jun-2016","       1377.10","       1361.50","       1366.50","       1361.50","-","       1364.85","       1364.83","     186000","           253859000.00","          3","     186000","        100.00"
"HDFCBANK","EQ","01-Jul-2016","       1176.45","       1180.00","       1185.00","       1171.80","       1174.95","       1174.50","       1180.29","    1076219","          1270255524.85","      34548","     656180","         60.97"
"HDFCBANK","EQ","04-Jul-2016","       1174.50","       1178.20","       1179.50","       1171.40","       1173.85","       1172.80","       1175.22","    1812463","          2130050821.55","      37185","    1408369","         77.70"
"HDFCBANK","EQ","05-Jul-2016","       1172.80","       1172.80","       1174.30","       1162.00","       1168.75","       1165.60","       1165.93","     534082","           622703221.20","      20065","     284398","         53.25"
"HDFCBANK","IL","05-Jul-2016","       1364.85","       1368.00","       1368.00","       1368.00","-","       1368.00","       1368.00","     621100","           849664800.00","         38","     621100","        100.00"
"HDFCBANK","EQ","07-Jul-2016","       1165.60","       1167.90","       1188.75","       1160.90","       1184.70","       1185.65","       1179.86","    1208154","          1425449236.00","      15087","     778136","         64.41"
"HDFCBANK","EQ","08-Jul-2016","       1185.65","       1185.10","       1185.60","       1171.25","       1175.40","       1174.85","       1174.80","     779717","           916014247.70","      14452","     515839","         66.16"
"HDFCBANK","IL","08-Jul-2016","       1368.00","       1385.00","       1385.00","       1385.00","-","       1385.00","       1385.00","     783010","          1084468850.00","         21","     783010","        100.00"
"HDFCBANK","EQ","11-Jul-2016","       1174.85","       1186.00","       1201.90","       1181.05","       1201.00","       1199.75","       1196.78","    1275633","          1526656787.15","      24406","     788527","         61.81"
"HDFCBANK","EQ","12-Jul-2016","       1199.75","       1209.90","       1209.90","       1195.55","       1202.00","       1202.15","       1199.97","    1761508","          2113755121.10","      21529","    1117369","         63.43"
"HDFCBANK","IL","12-Jul-2016","       1385.00","       1200.00","       1200.00","       1200.00","-","       1200.00","       1200.00","         20","               24000.00","          1","         20","        100.00"
"HDFCBANK","EQ","13-Jul-2016","       1202.15","       1199.80","       1201.95","       1193.30","       1198.10","       1197.75","       1198.59","    1671768","          2003767689.80","      30747","    1217492","         72.83"
"HDFCBANK","EQ","14-Jul-2016","       1197.75","       1201.00","       1202.15","       1192.20","       1199.55","       1200.35","       1197.06","     864917","          1035361851.60","      10539","     539373","         62.36"
"HDFCBANK","EQ","15-Jul-2016","       1200.35","       1203.80","       1226.00","       1195.10","       1226.00","       1223.70","       1215.63","    1443554","          1754828459.80","      31861","     911594","         63.15"
"HDFCBANK","EQ","18-Jul-2016","       1223.70","       1225.00","       1238.50","       1222.65","       1225.00","       1227.45","       1231.23","    1109621","          1366204134.30","      23823","     547041","         49.30"
"HDFCBANK","EQ","19-Jul-2016","       1227.45","       1229.00","       1230.75","       1213.85","       1220.15","       1218.35","       1219.12","     646501","           788160942.85","      14608","     352407","         54.51"
"HDFCBANK","EQ","20-Jul-2016","       1218.35","       1223.00","       1238.50","       1221.75","       1231.55","       1232.20","       1233.42","    1172583","          1446281684.90","      27727","     802714","         68.46"
"HDFCBANK","EQ","21-Jul-2016","       1232.20","       1230.70","       1239.90","       1222.50","       1230.30","       1228.60","       1230.13","    2278226","          2802515288.00","      52777","     816709","         35.85"
"HDFCBANK","EQ","22-Jul-2016","       1228.60","       1233.35","       1234.65","       1221.50","       1234.55","       1230.80","       1228.13","    1405068","          1725612317.45","      31672","     747279","         53.18"
"HDFCBANK","EQ","25-Jul-2016","       1230.80","       1233.00","       1249.45","       1227.00","       1245.00","       1246.95","       1239.80","    2468221","          3060092569.65","      27888","    1714655","         69.47"
"HDFCBANK","EQ","26-Jul-2016","       1246.95","       1242.40","       1245.65","       1235.15","       1239.50","       1238.80","       1241.44","    1416498","          1758498126.20","      20342","    1029668","         72.69"
"HDFCBANK","EQ","27-Jul-2016","       1238.80","       1241.00","       1247.55","       1230.00","       1234.40","       1236.95","       1237.51","    2683684","          3321092302.20","      30172","    2103661","         78.39"
"HDFCBANK","EQ","28-Jul-2016","       1236.95","       1238.00","       1251.25","       1235.55","       1251.00","       1248.45","       1244.62","    2661632","          3312727179.90","      28041","    1462637","         54.95"
"HDFCBANK","EQ","29-Jul-2016","       1248.45","       1248.00","       1250.00","       1235.00","       1248.50","       1246.20","       1242.04","     848919","          1054392098.55","      22969","     583148","         68.69"
"HDFCBANK","IL","29-Jul-2016","       1200.00","       1476.00","       1476.00","       1470.00","-","       1470.00","       1474.36","    2750000","          4054500000.00","         83","    2750000","        100.00"
"HDFCBANK","EQ","01-Aug-2016","       1246.20","       1249.00","       1258.95","       1227.65","       1244.90","       1242.30","       1242.97","    1390216","          1727991430.00","      25393","     865109","         62.23"
"HDFCBANK","EQ","02-Aug-2016","       1242.30","       1247.00","       1256.45","       1240.40","       1245.10","       1243.30","       1245.35","    1332349","          1659238435.40","      30516","     818847","         61.46"
"HDFCBANK","EQ","03-Aug-2016","       1243.30","       1241.10","       1249.95","       1231.00","       1239.85","       1240.45","       1243.11","    1183469","          1471181706.05","      15957","     772726","         65.29"
"HDFCBANK","EQ","04-Aug-2016","       1240.45","       1246.60","       1246.70","       1233.60","       1244.55","       1241.00","       1239.31","    1165720","          1444687610.25","      17692","     783541","         67.22"
"HDFCBANK","EQ","05-Aug-2016","       1241.00","       1247.40","       1255.65","       1241.75","       1250.20","       1249.25","       1249.05","    1446228","          1806410416.05","      13522","     939905","         64.99"
"HDFCBANK","EQ","08-Aug-2016","       1249.25","       1252.90","       1255.00","       1244.55","       1248.20","       1249.60","       1249.91","    1182194","          1477640836.70","      27746","     909882","         76.97"
"HDFCBANK","EQ","09-Aug-2016","       1249.60","       1252.90","       1252.90","       1237.70","       1245.50","       1247.20","       1245.95","    1052714","          1311632914.25","      17029","     704276","         66.90"
"HDFCBANK","EQ","10-Aug-2016","       1247.20","       1245.00","       1250.95","       1219.75","       1224.00","       1226.90","       1231.70","     904930","          1114604307.80","      12152","     597502","         66.03"
"HDFCBANK","EQ","11-Aug-2016","       1226.90","       1226.80","       1235.00","       1222.00","       1229.00","       1228.25","       1229.93","     714018","           878191598.35","      19268","     475548","         66.60"
